,id,target,disposition,period,t0,duration
7645,K03228.01,0,FALSE POSITIVE,0.98762513,131.97212,1.127
7646,K03233.01,0,FALSE POSITIVE,113.0707574,171.705,9.03
7647,K03235.01,0,FALSE POSITIVE,66.713573,170.075,4.487
7648,K03251.01,0,FALSE POSITIVE,135.223193,246.3872,8.989
7649,K03283.01,0,FALSE POSITIVE,195.7093855,177.4118,10.78
7650,K03378.01,0,FALSE POSITIVE,27.6775212,146.1243,2.513
7651,K03381.01,0,FALSE POSITIVE,35.2340413,164.0831,11.874
7652,K03405.01,0,FALSE POSITIVE,20.9794338,147.72605,3.762
7653,K03406.01,0,FALSE POSITIVE,15.6937855,131.9841,5.149
7654,K03420.01,0,CANDIDATE,5.77451117,134.51434,3.752
7655,K03442.01,0,FALSE POSITIVE,20.73376301,132.84493,5.8043
7656,K03488.01,0,FALSE POSITIVE,63.571688,186.4598,6.01
7657,K03507.01,0,FALSE POSITIVE,338.20075,263.5018,15.23
7658,K00351.07,1,CONFIRMED,124.922516,129.7295,11.942
7659,K03764.01,0,FALSE POSITIVE,1.303570451,146.145985,2.28163
7660,K03774.01,0,FALSE POSITIVE,3.72277264,136.51757,15.869
7661,K03829.01,0,FALSE POSITIVE,3.886730304,135.0201,16.1723
7662,K03833.01,0,FALSE POSITIVE,49.5740154,201.97177,63.196
7663,K01231.02,0,FALSE POSITIVE,10.42360821,138.01504,5.404
7664,K01920.02,0,CANDIDATE,10.1384691,137.7149,4.026
7665,K01992.03,0,CANDIDATE,85.517344,181.351,9.331
7666,K03155.01,0,FALSE POSITIVE,161.2529031,189.10446,24.3711
7667,K03156.01,0,FALSE POSITIVE,0.761119678,131.68986,1.43
7668,K03156.04,0,FALSE POSITIVE,94.212787,196.3636,14.48
7669,K06618.01,0,CANDIDATE,8.6040858,138.163,3.01
7670,K06619.01,0,FALSE POSITIVE,1.330333096,132.785555,5.045
7671,K06620.01,0,FALSE POSITIVE,1.140133012,132.34077,9.251
7672,K06621.01,0,FALSE POSITIVE,7.946367138,135.0947711,2.58667
7673,K06622.01,0,FALSE POSITIVE,16.832079803,133.1746947,7.79748
7674,K06623.01,0,FALSE POSITIVE,7.346159047,136.8912771,6.5974
7675,K06624.01,0,FALSE POSITIVE,26.2402438,151.5242,3.024
7676,K06625.01,0,FALSE POSITIVE,10.738427243,139.893962,2.3544
7677,K07882.01,0,CANDIDATE,65.415183,140.2325,4.224
7678,K06753.01,0,CANDIDATE,72.28198,156.753,2.478
7679,K06754.01,0,FALSE POSITIVE,23.832382513,143.2182023,7.06068
7680,K06755.01,0,FALSE POSITIVE,1.428766771,132.1908553,3.9753
7681,K06756.01,0,FALSE POSITIVE,14.5567427,135.6994,1.421
7682,K06757.01,0,FALSE POSITIVE,1.106560721,132.3745985,2.64151
7683,K06758.01,0,FALSE POSITIVE,0.721624431,131.859672,2.54242
7684,K06759.01,0,CANDIDATE,371.70965709,163.4814151,4.65
7685,K06760.01,0,FALSE POSITIVE,10.81589054,139.7935811,4.73495
7686,K06886.01,0,FALSE POSITIVE,4.1747072,134.604,11.13
7687,K06887.01,0,FALSE POSITIVE,0.622303871,132.0916,1.84
7688,K06888.01,0,FALSE POSITIVE,23.3924063,139.7612,3.416
7689,K06889.01,0,CANDIDATE,75.906736,185.6963,11.64
7690,K06890.01,0,CANDIDATE,2.15888911,131.97752,1.791
7691,K06891.01,0,FALSE POSITIVE,4.608901433,133.9949845,8.73393
7692,K06892.01,0,CANDIDATE,17.5806026,148.6715,4.17
7693,K06893.01,0,FALSE POSITIVE,3.326193904,133.329774,2.08375
7694,K07017.01,0,FALSE POSITIVE,12.823275455,136.1765764,5.32062
7695,K07018.01,0,FALSE POSITIVE,37.183276326,158.645758,14.0996
7696,K07019.01,0,FALSE POSITIVE,5.065329723,134.9819163,4.90392
7697,K07020.01,0,FALSE POSITIVE,0.957079167,131.7737065,3.85011
7698,K07021.01,0,FALSE POSITIVE,9.380632783,132.5586444,4.295
7699,K07022.01,0,FALSE POSITIVE,10.064687893,135.251088,3.59854
7700,K07023.01,0,CANDIDATE,2.71772323,133.9451,3.22
7701,K07024.01,0,FALSE POSITIVE,7.73591011,137.9876592,5.01919
7702,K07152.01,0,FALSE POSITIVE,3.359470825,133.952372,2.14715
7703,K07153.01,0,FALSE POSITIVE,20.729255112,134.55034,7.53677
7704,K07154.01,0,FALSE POSITIVE,3.04459739,132.4989,7.638
7705,K07155.01,0,FALSE POSITIVE,3.796448299,131.37037,11.5917
7706,K07155.02,0,FALSE POSITIVE,3.79654367,133.2353,11.4071
7707,K07156.01,0,FALSE POSITIVE,15.926990634,144.4526221,11.5142
7708,K07157.01,0,CANDIDATE,23.9830523,136.7741,8.77
7709,K07158.01,0,FALSE POSITIVE,1.219049953,132.09455,1.477
7710,K07159.01,0,FALSE POSITIVE,0.64585177,131.889136,1.97644
7711,K07283.01,0,CANDIDATE,134.413808,227.9768,13.907
7712,K07284.01,0,FALSE POSITIVE,1.70192371,131.955498,3.0271
7713,K07285.01,0,FALSE POSITIVE,1.20693963,132.63953,6.881
7714,K07286.01,0,FALSE POSITIVE,3.008602107,132.923023,4.34296
7715,K07287.01,0,FALSE POSITIVE,41.81145,166.5262,2.208
7716,K07288.01,0,FALSE POSITIVE,0.846291334,132.1935855,1.79962
7717,K07289.01,0,FALSE POSITIVE,1.930451347,131.770748,3.87956
7718,K07290.01,0,FALSE POSITIVE,2.427967843,133.598772,4.7847
7719,K07894.01,0,CANDIDATE,347.97611,169.433,16.77
7720,K07417.01,0,FALSE POSITIVE,6.840305932,137.5713643,4.32742
7721,K07418.01,0,FALSE POSITIVE,1.032967155,131.92284,1.17
7722,K07419.01,0,FALSE POSITIVE,2.489550708,132.044138,2.84685
7723,K07420.01,0,FALSE POSITIVE,2.980479588,134.40206,3.72527
7724,K07421.01,0,FALSE POSITIVE,4.81712182,133.10276,2.45699
7725,K07422.01,0,FALSE POSITIVE,2.479948394,133.643169,5.7219
7726,K07423.01,0,FALSE POSITIVE,1.58742695,131.9849807,2.66475
7727,K07424.01,0,FALSE POSITIVE,19.668404822,132.523858,21.1764
7728,K04526.02,0,CANDIDATE,11.8187288,132.51,4.017
7729,K04535.02,0,CANDIDATE,5.78901936,136.9845,3.102
7730,K04562.02,0,FALSE POSITIVE,0.968065631,131.97214,1.772
7731,K04598.02,0,FALSE POSITIVE,0.824181335,131.68906,2.4864
7732,K04716.02,0,CANDIDATE,12.26708306,141.2841427,2.7
7733,K04766.02,0,FALSE POSITIVE,2.45261841,133.60879,1.9
7734,K04838.02,0,CANDIDATE,6.33342309,133.7198,3.46
7735,K04871.02,0,CANDIDATE,5.522479,133.1184,2.666
7736,K04881.02,0,FALSE POSITIVE,0.706423768,132.15228,1.0597
7737,K06368.01,0,CANDIDATE,9.4588054,136.8156,3.66
7738,K06369.01,0,FALSE POSITIVE,25.9534494,154.8716,6.001
7739,K06370.01,0,FALSE POSITIVE,3.49550335,132.0754,3.799
7740,K06371.01,0,FALSE POSITIVE,25.95193721,154.881253,15.9897
7741,K06372.01,0,CANDIDATE,71.008017,140.865,5.395
7742,K06373.01,0,FALSE POSITIVE,31.024310431,158.8651537,7.63621
7743,K06374.01,0,FALSE POSITIVE,0.634131057,131.78951,2.851
7744,K06375.01,0,CANDIDATE,2.90805147,134.3193,2.812
7745,K06376.01,0,FALSE POSITIVE,1.992098705,132.891052,4.03833
7746,K06496.01,0,FALSE POSITIVE,1.78752921,132.4646,5.315
7747,K06497.01,0,FALSE POSITIVE,1.77555333,131.92,14.41
7748,K06498.01,0,FALSE POSITIVE,5.462689263,134.26516,3.2605
7749,K06499.01,0,FALSE POSITIVE,3.58966681,134.56621,18.534
7750,K06500.01,0,FALSE POSITIVE,1.37347867,132.22105,12.62
7751,K06501.01,0,FALSE POSITIVE,1.00960235,131.6797,7.847
7752,K06502.01,0,FALSE POSITIVE,1.060996585,132.53457,2.6494
7753,K06503.01,0,FALSE POSITIVE,2.735152701,133.6322499,0.1046
7754,K06626.01,0,FALSE POSITIVE,9.459993213,138.3433458,5.3012
7755,K06627.01,0,FALSE POSITIVE,1.208524388,131.985195,1.8478
7756,K06628.01,0,FALSE POSITIVE,3.79187443,134.134368,3.5521
7757,K06629.01,0,FALSE POSITIVE,17.844323157,133.6947708,5.07999
7758,K06630.01,0,FALSE POSITIVE,34.6506368,143.0279,10.287
7759,K06631.01,0,CANDIDATE,2.56271232,131.69665,2.163
7760,K06632.01,0,FALSE POSITIVE,12.643303542,139.7603975,5.48853
7761,K06633.01,0,FALSE POSITIVE,1.36293943,132.7485,10.32
7762,K07883.01,0,FALSE POSITIVE,185.103836,296.7426,4.19
7763,K06761.01,0,FALSE POSITIVE,1.267693801,132.120397,3.57993
7764,K06762.01,0,CANDIDATE,15.08186,141.7289,4.004
7765,K06763.01,0,CANDIDATE,2.44693823,133.00092,0.954
7766,K06764.01,0,FALSE POSITIVE,7.002865192,136.013297,5.90232
7767,K06765.01,0,CANDIDATE,13.05609,140.7128,3.498
7768,K06766.01,0,FALSE POSITIVE,0.85450941,132.2059,3.723
7769,K06767.01,0,FALSE POSITIVE,30.130130001,152.231115,13.4919
7770,K06768.01,0,FALSE POSITIVE,7.0435762,136.2789,15.76
7771,K06769.01,0,FALSE POSITIVE,9.12208711,138.8352077,4.62417
7772,K07886.01,0,FALSE POSITIVE,366.71923,185.6459,9.8
7773,K06894.01,0,FALSE POSITIVE,6.373454978,136.899832,3.9377
7774,K06895.01,0,FALSE POSITIVE,1.075577069,131.558551,4.11779
7775,K06896.01,0,FALSE POSITIVE,0.811390968,131.8759,1.0114
7776,K06897.01,0,FALSE POSITIVE,14.6494599,132.1027,2.883
7777,K06898.01,0,FALSE POSITIVE,321.00742,301.0957,13.01
7778,K06899.01,0,FALSE POSITIVE,27.81892382,158.10282,8.3777
7779,K06900.01,0,FALSE POSITIVE,8.467706136,139.412302,4.05376
7780,K06901.01,0,FALSE POSITIVE,24.70361995,136.13429,6.9719
7781,K07025.01,0,FALSE POSITIVE,5.1348689,134.236,48.69
7782,K07026.01,0,FALSE POSITIVE,5.251918489,136.74098,5.59653
7783,K07027.01,0,FALSE POSITIVE,3.62944008,134.701164,5.94104
7784,K07028.01,0,FALSE POSITIVE,43.263305017,150.3780757,10.0915
7785,K07029.01,0,FALSE POSITIVE,6.042029838,132.205367,8.0666
7786,K07030.01,0,FALSE POSITIVE,2.892087553,133.201742,3.16757
7787,K07031.01,0,FALSE POSITIVE,5.40597608,131.61052,2.79
7788,K07032.01,0,CANDIDATE,3.64049242,134.96786,1.194
7789,K07033.01,0,FALSE POSITIVE,0.510804497,131.88057,2.539
7790,K07160.01,0,FALSE POSITIVE,0.645850521,131.88911,1.2082
7791,K07161.01,0,FALSE POSITIVE,18.84497113,149.94759,4.9442
7792,K07162.01,0,CANDIDATE,5.1581317,131.7314,7.773
7793,K07163.01,0,FALSE POSITIVE,14.759477667,139.7828128,9.7746
7794,K07164.01,0,FALSE POSITIVE,10.476258265,136.5282906,7.77203
7795,K07165.01,0,FALSE POSITIVE,1.588298157,132.1833032,4.37027
7796,K07166.01,0,FALSE POSITIVE,1.58826263,132.19139,2.655
7797,K07167.01,0,FALSE POSITIVE,3.909314318,131.8944811,5.36124
7798,K07168.01,0,FALSE POSITIVE,1.38385822,132.762,1.0
7799,K07891.01,0,FALSE POSITIVE,0.79708975,131.8481,3.301
7800,K07291.01,0,CANDIDATE,25.9136674,131.8232,10.498
7801,K07292.01,0,FALSE POSITIVE,8.5412411,131.6163,3.654
7802,K07293.01,0,FALSE POSITIVE,1.013922622,132.414157,1.6393
7803,K07294.01,0,FALSE POSITIVE,17.918743061,146.3929572,4.36387
7804,K07295.01,0,FALSE POSITIVE,2.287515702,132.3567704,10.0879
7805,K07296.01,0,FALSE POSITIVE,659.2907,254.33,22.106
7806,K07297.01,0,FALSE POSITIVE,24.847087207,154.1275658,7.28274
7807,K07298.01,0,FALSE POSITIVE,0.85574731,131.8240876,2.01
7808,K07299.01,0,FALSE POSITIVE,20.867855659,136.4038679,5.73122
7809,K07425.01,0,FALSE POSITIVE,3.401949837,134.6247,16.5797
7810,K07426.01,0,CANDIDATE,6.96197304,135.55021,2.806
7811,K07427.01,0,CANDIDATE,7.8935324,133.8053,3.444
7812,K07428.01,0,FALSE POSITIVE,2.252822538,131.6331462,3.41062
7813,K07429.01,0,FALSE POSITIVE,2.25284817,131.6206,3.069
7814,K07430.01,0,CANDIDATE,1.320499473,132.61488,1.184
7815,K07431.01,0,FALSE POSITIVE,5.39525573,131.542553,7.8377
7816,K07432.01,0,CANDIDATE,13.1538409,143.31,11.56
7817,K05076.02,0,FALSE POSITIVE,0.939740093,131.7401,3.682
7818,K00460.02,0,CANDIDATE,36.0484798,150.0591,5.763
7819,K05875.02,0,CANDIDATE,4.2742605,133.0463,2.687
7820,K06064.02,0,FALSE POSITIVE,265.299451,326.26375,4.563
7821,K06065.02,0,FALSE POSITIVE,265.310499,326.24511,4.013
7822,K06165.02,0,FALSE POSITIVE,35.4261827,161.164,4.393
7823,K06252.01,0,FALSE POSITIVE,8.460438928,133.7744903,4.73492
7824,K06253.01,0,CANDIDATE,27.556452,132.1916,8.23
7825,K06377.01,0,FALSE POSITIVE,4.318726936,131.605675,2.67349
7826,K06378.01,0,FALSE POSITIVE,3.22598684,134.7245837,1.67
7827,K06379.01,0,FALSE POSITIVE,76.45315813,133.986308,5.1822
7828,K06380.01,0,FALSE POSITIVE,7.698431197,137.868033,5.43677
7829,K06381.01,0,FALSE POSITIVE,0.504296702,131.905285,1.4145
7830,K06382.01,0,FALSE POSITIVE,5.194256813,134.5723735,7.25775
7831,K06383.01,0,FALSE POSITIVE,61.42252657,161.2406686,3.76585
7832,K06384.01,0,CANDIDATE,566.28176,440.2605,20.39
7833,K06385.01,0,FALSE POSITIVE,9.761172507,133.7034265,11.4007
7834,K06503.02,0,FALSE POSITIVE,1.36513839,132.0907941,1.86
7835,K06504.01,0,FALSE POSITIVE,1.061008464,132.5213941,2.8029
7836,K06505.01,0,FALSE POSITIVE,1.36840167,131.5320332,4.58
7837,K06506.01,0,FALSE POSITIVE,5.8957069,136.3002,56.84
7838,K06507.01,0,FALSE POSITIVE,1.67473779,132.7799,5.67
7839,K06508.01,0,FALSE POSITIVE,1.039370613,131.62419,1.0713
7840,K06509.01,0,FALSE POSITIVE,2.31169425,132.3203,8.689
7841,K06510.01,0,FALSE POSITIVE,2.072177815,133.095727,4.54864
7842,K06634.01,0,FALSE POSITIVE,3.34328534,134.8451,27.29
7843,K06635.01,0,CANDIDATE,0.52740121,131.6718,4.807
7844,K06636.01,0,FALSE POSITIVE,0.905678252,132.19647,1.249
7845,K06637.01,0,FALSE POSITIVE,0.905672916,132.20453,1.0
7846,K06639.01,0,FALSE POSITIVE,0.790046373,132.1225,4.9939
7847,K06640.01,0,FALSE POSITIVE,1.804591904,132.3963298,3.85009
7848,K06641.01,0,CANDIDATE,1.400903699,131.84562,0.883
7849,K06642.01,0,FALSE POSITIVE,1.14073528,132.5852,2.394
7850,K06643.01,0,FALSE POSITIVE,3.31976683,131.7956,4.523
7851,K06770.01,0,FALSE POSITIVE,0.52880817,131.67844,2.2865
7852,K06771.01,0,FALSE POSITIVE,0.700606479,131.59767,0.993
7853,K06772.01,0,FALSE POSITIVE,9.469191607,140.9753434,9.55999
7854,K06773.01,0,FALSE POSITIVE,15.53753378,140.2734399,5.8262
7855,K06774.01,0,CANDIDATE,17.3816224,142.4067834,2.73456
7856,K06775.01,0,FALSE POSITIVE,2.172042913,131.764641,8.0331
7857,K06776.01,0,CANDIDATE,28.655498,157.1618,8.58
7858,K06777.01,0,CANDIDATE,13.4450174,137.24788,2.118
7859,K07887.01,0,FALSE POSITIVE,6.35216475,134.1982,3.251
7860,K06902.01,0,FALSE POSITIVE,0.705174384,131.694866,1.11196
7861,K06903.01,0,FALSE POSITIVE,38.058140058,142.4101791,8.82403
7862,K06904.01,0,CANDIDATE,26.1556767,154.35223,1.542
7863,K06905.01,0,FALSE POSITIVE,4.800232532,135.7829072,3.57105
7864,K06906.01,0,FALSE POSITIVE,1.74336627,132.8574,10.405
7865,K06907.01,0,CANDIDATE,4.60687717,133.8738,2.295
7866,K06908.01,0,FALSE POSITIVE,1.507100589,132.09322,5.8097
7867,K06909.01,0,FALSE POSITIVE,0.758355704,131.863972,4.4135
7868,K06910.01,0,FALSE POSITIVE,0.77258608,131.7134714,2.7
7869,K07034.01,0,FALSE POSITIVE,0.898837525,132.13405,3.5342
7870,K07035.01,0,FALSE POSITIVE,11.931131598,142.8536843,5.56983
7871,K07036.01,0,FALSE POSITIVE,11.93137992,142.82366,3.639
7872,K07037.01,0,FALSE POSITIVE,27.533803402,147.2410009,3.96227
7873,K07038.01,0,FALSE POSITIVE,12.4964346,132.0358,84.32
7874,K07039.01,0,FALSE POSITIVE,1.352576807,132.0374311,5.49531
7875,K07040.01,0,CANDIDATE,502.20642,162.9131,9.39
7876,K07041.01,0,CANDIDATE,8.3613732,139.2515,3.649
7877,K07042.01,0,FALSE POSITIVE,13.254134073,136.3679147,4.34991
7878,K07169.01,0,CANDIDATE,10.5113779,140.9553,4.74
7879,K07170.01,0,FALSE POSITIVE,1.922009494,132.161285,3.101
7880,K07171.01,0,FALSE POSITIVE,10.186578749,132.5289587,10.6304
7881,K07172.01,0,FALSE POSITIVE,32.003815635,136.49482,4.31197
7882,K07173.01,0,FALSE POSITIVE,1.250390814,131.7337519,3.7184
7883,K07174.01,0,CANDIDATE,1.58487898,132.69772,1.791
7884,K07175.01,0,FALSE POSITIVE,9.2742685,133.599,13.39
7885,K07176.01,0,FALSE POSITIVE,5.748815953,132.28021,1.9216
7886,K07300.01,0,FALSE POSITIVE,0.517573708,131.5161551,2.23102
7887,K07301.01,0,CANDIDATE,20.9525604,146.3809,3.986
7888,K07302.01,0,FALSE POSITIVE,24.70932686,138.996552,5.0698
7889,K07303.01,0,FALSE POSITIVE,13.68369259,135.2108067,4.22504
7890,K07304.01,0,FALSE POSITIVE,9.726748645,139.4774644,19.4093
7891,K07305.01,0,CANDIDATE,3.72920972,131.9326,5.012
7892,K07306.01,0,FALSE POSITIVE,0.691561191,131.6477,5.23
7893,K07307.01,0,FALSE POSITIVE,1.35337091,131.936954,2.2396
7894,K07308.01,0,FALSE POSITIVE,1.854491777,132.4915806,5.14771
7895,K07433.01,0,FALSE POSITIVE,4.737713268,132.325253,6.384
7896,K07434.01,0,CANDIDATE,5.704593,134.40102,1.149
7897,K07435.01,0,CANDIDATE,1.36752316,131.77163,1.208
7898,K07436.01,0,FALSE POSITIVE,2.49777454,133.7602628,5.241
7899,K07437.01,0,CANDIDATE,1.9997244,131.93045,1.976
7900,K07438.01,0,FALSE POSITIVE,1.51264208,132.025984,1.871
7901,K07439.01,0,FALSE POSITIVE,323.2575,191.3655,17.26
7902,K07440.01,0,FALSE POSITIVE,0.984971822,132.402887,1.64247
7903,K06254.01,0,FALSE POSITIVE,567.71329,436.4746,12.85
7904,K06255.01,0,FALSE POSITIVE,9.31392071,135.7783,0.971
7905,K06256.01,0,CANDIDATE,14.137062,136.69826,2.264
7906,K06257.01,0,FALSE POSITIVE,2.32539968,132.12985,16.791
7907,K06258.01,0,FALSE POSITIVE,0.764597756,131.69552,1.119
7908,K06259.01,0,CANDIDATE,4.78113942,131.7043,2.733
7909,K06259.02,0,CANDIDATE,7.18864064,133.14566,2.364
7910,K06260.01,0,FALSE POSITIVE,4.101595158,132.6324315,6.10362
7911,K06261.01,0,FALSE POSITIVE,2.43574046,133.47404,22.25
7912,K06386.01,0,FALSE POSITIVE,2.756536015,133.025652,1.5908
7913,K06387.01,0,FALSE POSITIVE,13.99585365,131.65924,5.0308
7914,K06388.01,0,FALSE POSITIVE,4.320850062,132.4183917,4.26661
7915,K06389.01,0,FALSE POSITIVE,8.6532378,134.3027,2.974
7916,K06390.01,0,FALSE POSITIVE,5.197420145,132.5674705,6.78534
7917,K06391.01,0,FALSE POSITIVE,2.183517999,132.692938,4.2703
7918,K06392.01,0,FALSE POSITIVE,383.61248,254.3616,12.263
7919,K06393.01,0,FALSE POSITIVE,1.945914237,133.042081,2.8712
7920,K06511.01,0,CANDIDATE,27.122801,141.9673,5.255
7921,K06512.01,0,FALSE POSITIVE,2.500560859,131.6761907,7.5902
7922,K06513.01,0,CANDIDATE,5.62241111,132.74702,1.185
7923,K06514.01,0,FALSE POSITIVE,1.25625738,131.7577,9.726
7924,K06515.01,0,FALSE POSITIVE,21.142458554,138.3916328,5.17846
7925,K06516.01,0,CANDIDATE,11.2901559,135.3964,10.475
7926,K06516.02,0,CANDIDATE,28.24753303,136.0869137,13.2
7927,K06517.01,0,FALSE POSITIVE,0.99519559,132.4712,2.293
7928,K06644.01,0,FALSE POSITIVE,25.150788449,150.345557,7.72717
7929,K06645.01,0,FALSE POSITIVE,7.21636091,133.88924,2.218
7930,K06646.01,0,CANDIDATE,7.1356633,135.09646,1.789
7931,K06647.01,0,FALSE POSITIVE,12.591656377,134.7421233,5.53385
7932,K06648.01,0,FALSE POSITIVE,1.044408447,132.31116,3.633
7933,K06649.01,0,FALSE POSITIVE,0.97705114,132.1871,2.33
7934,K06650.01,0,FALSE POSITIVE,5.407157086,136.5956575,5.8919
7935,K06651.01,0,FALSE POSITIVE,30.971766472,151.5322506,8.31171
7936,K06652.01,0,FALSE POSITIVE,5.06318803,133.707285,13.8913
7937,K06778.01,0,FALSE POSITIVE,10.88242209,132.6767451,5.51934
7938,K06779.01,0,FALSE POSITIVE,1.926366998,131.7468446,3.98088
7939,K06780.01,0,FALSE POSITIVE,2.325185422,133.265218,7.2871
7940,K06781.01,0,CANDIDATE,14.5909249,142.72,1.591
7941,K06782.01,0,FALSE POSITIVE,40.877841988,158.3207395,9.88456
7942,K06783.01,0,CANDIDATE,11.8496351,140.3663,3.319
7943,K06784.01,0,FALSE POSITIVE,36.75892725,156.0924573,15.5723
7944,K06785.01,0,FALSE POSITIVE,0.536869783,131.84557,4.164
7945,K06786.01,0,CANDIDATE,455.62395,581.8806,13.07
7946,K06911.01,0,FALSE POSITIVE,0.843400322,131.57039,1.7606
7947,K06912.01,0,FALSE POSITIVE,17.042155208,142.4257555,7.80412
7948,K06913.01,0,FALSE POSITIVE,0.874236216,131.7986,2.352
7949,K06913.02,0,CANDIDATE,1.75173647,132.2995,5.122
7950,K06914.01,0,FALSE POSITIVE,0.60886299,132.0506751,1.27896
7951,K06915.01,0,FALSE POSITIVE,4.43529675,134.7488,2.117
7952,K06916.01,0,FALSE POSITIVE,0.88512187,131.8821,3.349
7953,K06917.01,0,FALSE POSITIVE,1.734221252,132.833439,2.4577
7954,K07043.01,0,FALSE POSITIVE,5.776764285,131.5421677,6.99715
7955,K07044.01,0,FALSE POSITIVE,1.26227317,132.0407385,3.30141
7956,K07045.01,0,FALSE POSITIVE,0.76757669,131.819082,2.04757
7957,K07046.01,0,FALSE POSITIVE,5.860377067,134.8440004,10.4634
7958,K07047.01,0,FALSE POSITIVE,5.801881299,136.9821453,4.21133
7959,K07048.01,0,FALSE POSITIVE,4.00770453,134.8009815,5.50884
7960,K07049.01,0,FALSE POSITIVE,6.099032889,135.5223947,4.82208
7961,K07050.01,0,FALSE POSITIVE,0.652956712,131.52361,0.627
7962,K07177.01,0,FALSE POSITIVE,13.691790011,133.7914664,5.64674
7963,K07178.01,0,FALSE POSITIVE,21.570508432,151.7931354,13.8604
7964,K07179.01,0,CANDIDATE,407.14656,509.257,23.26
7965,K07180.01,0,CANDIDATE,487.83894,606.1226,32.77
7966,K07181.01,0,FALSE POSITIVE,14.199840087,135.748091,5.98531
7967,K07182.01,0,CANDIDATE,6.853888,136.5231,2.561
7968,K07183.01,0,FALSE POSITIVE,2.136834989,133.617975,4.34882
7969,K07184.01,0,FALSE POSITIVE,2.51690133,133.49353,2.521
7970,K00547.02,0,CANDIDATE,7.34672485,134.5155,2.136
7971,K07309.01,0,FALSE POSITIVE,9.296746368,135.6856399,6.88069
7972,K07310.01,0,FALSE POSITIVE,18.060078203,138.611105,11.5759
7973,K07311.01,0,FALSE POSITIVE,18.74072534,135.2072208,5.19791
7974,K07312.01,0,FALSE POSITIVE,0.93371313,131.5534,2.971
7975,K07313.01,0,FALSE POSITIVE,0.93373716,132.46828,5.015
7976,K07314.01,0,FALSE POSITIVE,0.933735579,131.53509,3.892
7977,K07315.01,0,FALSE POSITIVE,58.28819056,135.87642,21.6014
7978,K07316.01,0,FALSE POSITIVE,3.989144446,132.572437,20.7947
7979,K07317.01,0,FALSE POSITIVE,32.77897303,136.182037,19.1378
7980,K07441.01,0,FALSE POSITIVE,28.487107336,132.872485,3.77887
7981,K07442.01,0,FALSE POSITIVE,8.61733907,139.0692516,4.05563
7982,K07443.01,0,FALSE POSITIVE,2.16146908,131.8342,3.643
7983,K07444.01,0,FALSE POSITIVE,10.26782676,139.1769796,6.02685
7984,K07445.01,0,CANDIDATE,6.933574,134.558,2.43
7985,K07446.01,0,FALSE POSITIVE,1.057335679,131.792007,1.5795
7986,K07447.01,0,FALSE POSITIVE,1.149198426,131.817374,4.1603
7987,K07448.01,0,FALSE POSITIVE,2.50012775,131.5829,28.2
7988,K06262.01,0,CANDIDATE,0.673141323,131.68751,0.921
7989,K06263.01,0,CANDIDATE,8.60965352,134.38829,2.218
7990,K06264.01,0,FALSE POSITIVE,1.40469182,131.552084,6.26327
7991,K06265.01,0,FALSE POSITIVE,10.306982793,143.7331641,11.4277
7992,K06266.01,0,FALSE POSITIVE,1.109841858,132.1655985,8.11952
7993,K06267.01,0,CANDIDATE,13.8911152,137.3481,5.062
7994,K06268.01,0,FALSE POSITIVE,7.234965722,134.582307,7.0245
7995,K06269.01,0,FALSE POSITIVE,7.45301717,131.77618,3.685
7996,K06270.01,0,FALSE POSITIVE,2.442941283,132.011468,4.1847
7997,K06394.01,0,FALSE POSITIVE,3.684337918,132.61121,2.1931
7998,K06395.01,0,FALSE POSITIVE,11.2570616,140.81576,29.059
7999,K06396.01,0,FALSE POSITIVE,21.858963291,151.2628164,6.32492
8000,K06397.01,0,FALSE POSITIVE,1.461270059,131.78154,16.467
8001,K06398.01,0,FALSE POSITIVE,9.4022333,134.8876,2.79
8002,K06399.01,0,CANDIDATE,6.76890076,133.07724,3.616
8003,K06400.01,0,FALSE POSITIVE,9.543584955,137.7738831,3.72007
8004,K06401.01,0,CANDIDATE,1.96134311,132.30563,11.856
8005,K06518.01,0,FALSE POSITIVE,18.611957253,133.8661994,4.24721
8006,K06519.01,0,FALSE POSITIVE,0.73240662,131.5735,4.33
8007,K06520.01,0,FALSE POSITIVE,2.954598,134.3663,24.79
8008,K06521.01,0,FALSE POSITIVE,0.562006231,132.0289,3.496
8009,K06522.01,0,FALSE POSITIVE,3.21559054,133.5375,16.261
8010,K06523.01,0,FALSE POSITIVE,1.547426532,132.8859128,16.1346
8011,K06524.01,0,FALSE POSITIVE,12.851722103,132.8395131,5.71731
8012,K06525.01,0,FALSE POSITIVE,4.2055797,132.1233,19.4
8013,K06526.01,0,CANDIDATE,486.77832,529.0865,15.29
8014,K06653.01,0,CANDIDATE,28.2682167,135.5505,1.355
8015,K06654.01,0,FALSE POSITIVE,0.957476003,131.91263,0.6624
8016,K06655.01,0,FALSE POSITIVE,1.559360638,132.53955,5.4458
8017,K06656.01,0,FALSE POSITIVE,0.57627248,132.0811,1.75
8018,K06657.01,0,CANDIDATE,1.6037058,131.9529,9.067
8019,K06658.01,0,FALSE POSITIVE,2.313367981,133.1999763,2.42645
8020,K06659.01,0,FALSE POSITIVE,76.01811375,139.943296,13.4849
8021,K06660.01,0,FALSE POSITIVE,0.82883944,132.013443,1.83
8022,K07884.01,0,CANDIDATE,0.70965042,131.97695,1.318
